sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
8	A2058	991	5min	MITF	0.0569396504698693	0.0860428766912867	Undet.	0.0275004349045493
9	A2058	901	15min	MITF	0.0406732761011266	0.0826831262376615	Undet.	0.0240527948557816
10	A2058	AK	15min	MITF	0.0383536551291873	0.163071674716716	Good	0.0213848091046486
11	A2058	Nt	15min	MITF	0.00753573360914533	1.19023672334545	Poor	0.00440686175973411
12	A2058	PLX	15min	MITF	0.036370631652273	0.098971120763389	Good	0.0234800720802279
13	A2058	SR	15min	MITF	0.0502200331173963	0.0642222739156955	Undet.	0.0285584493132763
14	A2058	St	15min	MITF	0.0433361322578672	0.100803744626551	Undet.	0.0255670396801576
15	A2058	Tm 	15min	MITF	0.0438071406037525	0.0650187318473927	Undet.	0.0272094041017096
16	A2058	991	15min	MITF	0.0270389451200134	0.0902875518686324	Undet.	0.014715072174157
17	A2058	901	30min	MITF	0.0391075209837031	0.0860823482836272	Undet.	0.0234246906161744
18	A2058	AK	30min	MITF	0.005870893064024	0.467159544164434	Undet.	0.00356676370839854
19	A2058	Nt	30min	MITF	0.0106662409186923	1.09259902903281	Poor	0.00574844565814729
20	A2058	PLX	30min	MITF	0.0530300823584571	0.069405135379598	Good	0.0303984421659255
21	A2058	SR	30min	MITF	0.0480312650613016	0.0618624360638002	Good	0.0254200926495378
22	A2058	St	30min	MITF	0.0537236546802196	0.142598022534619	Good	0.0304988104911834
23	A2058	Tm 	30min	MITF	0.0583143703069672	0.0679426861057379	Undet.	0.0311674881384111
24	A2058	991	30min	MITF	0.0487206024218114	0.0686775336596695	Undet.	0.0260886759956152
25	A2058	901	1hr	MITF	0.0506629093737093	0.126126718459374	Undet.	0.0305382214428628
26	A2058	AK	1hr	MITF	0.0539979073793036	0.142179260763173	Undet.	0.0294989933784778
27	A2058	Nt	1hr	MITF	0.0366209041453869	0.076141091700609	Undet.	0.0217851898544836
28	A2058	PLX	1hr	MITF	0.0582336635446107	0.0670625101808777	Undet.	0.0308359351573263
29	A2058	SR	1hr	MITF	0.0617105727855123	0.066230209094349	Undet.	0.0338603965901302
30	A2058	St	1hr	MITF	0.0496604162585766	0.153942970664639	Undet.	0.0260616196581352
31	A2058	Tm 	1hr	MITF	0.0549069318895319	0.113808443830579	Undet.	0.0326050664427149
32	A2058	991	1hr	MITF	0.0573348123433135	0.11276075288492	Undet.	0.0294629045957418
33	A2058	901	12hr	MITF	0.0482276234901955	0.069765329459088	Undet.	0.0300109667020507
34	A2058	AK	12hr	MITF	0.0412250562707106	0.0992955275239544	Undet.	0.0247895708182265
35	A2058	Nt	12hr	MITF	0.0462351314559377	0.109433860469551	Undet.	0.0269043534803245
36	A2058	PLX	12hr	MITF	0.0515745439389267	0.0685722700389616	Good	0.0303558233895978
37	A2058	SR	12hr	MITF	0.0409292704792634	0.122683699590779	Undet.	0.0250945864373166
38	A2058	St	12hr	MITF	0.036739881987439	0.182366162873639	Poor	0.0211818287618559
39	A2058	Tm 	12hr	MITF	0.042736128008321	0.070924672347484	Undet.	0.0259873080014114
40	A2058	991	12hr	MITF	0.0447011427429614	0.0672328227510362	Good	0.0251130015409896
41	A2058	901	24hr	MITF	0.0289285462694882	0.215602110105066	Undet.	0.0226712745058685
42	A2058	AK	24hr	MITF	0.0291644665916997	0.107161217373486	Undet.	0.0240730223621128
43	A2058	Nt	24hr	MITF	0.00448051888906103	0.395397589564437	Poor	0.00333496009606329
44	A2058	PLX	24hr	MITF	0.0271380970453624	0.0903058420539413	Poor	0.0190911692193897
45	A2058	SR	24hr	MITF	0.0316313170732269	0.0794257845539009	Undet.	0.0227318124852511
46	A2058	St	24hr	MITF	0.0144851016553126	0.156648955437326	Poor	0.0112593094872232
47	A2058	Tm 	24hr	MITF	0.0174509875655978	0.306908114874783	Poor	0.0181875847478872
48	A2058	991	24hr	MITF	0.0263117680200901	0.088906402039437	Undet.	0.0229096804702569
49	A2058	901	48hr	MITF	0.0533514413775424	0.0637234933226522	Undet.	0.0293947335413457
50	A2058	AK	48hr	MITF	0.0557305877515032	0.0854827527981767	Undet.	0.032477032489221
51	A2058	Nt	48hr	MITF	0.0748041029134835	0.0811821714876719	Undet.	0.0318247619287316
52	A2058	PLX	48hr	MITF	0.0611198312573885	0.062337001711753	Undet.	0.0296842308195185
53	A2058	SR	48hr	MITF	0.0831836844853189	0.0499005188936527	Good	0.0366367251642012
54	A2058	St	48hr	MITF	0.062241307375059	0.125105516039561	Undet.	0.0279799089121416
55	A2058	Tm 	48hr	MITF	0.0457967923940265	0.0831077115735748	Good	0.0273169056928282
56	A2058	991	48hr	MITF	0.0843510676535937	0.0992606580354847	Good	0.0353302901166885
57	A2058	DMSO	5min	MITF	0.051227516463556	0.0962291570639642	Undet.	0.0266186107890652
58	A2058	DMSO	15min	MITF	0.0546981717075049	0.0615134890867369	Undet.	0.0302534135550359
59	A2058	DMSO	30min	MITF	0.0594081181295729	0.0918743124814548	Undet.	0.0334787929724277
60	A2058	DMSO	1hr	MITF	0.0400627658899218	0.0815191761182422	Undet.	0.0227564702584049
61	A2058	DMSO	12hr	MITF	0.0552319184258796	0.0802300946841498	Good	0.034316196598869
62	A2058	DMSO	24hr	MITF	0.0218667087376201	0.143923244270098	Poor	0.019497734050486
63	A2058	DMSO	48hr	MITF	0.0854643204261206	0.128109996343463	Good	0.0357965740004694
64	A2058	DMSO-2	mix	MITF	0.0506952335452385	0.104467067985201	Undet.	0.0230432879751084
65	Mel133	DMSO-2	mix	MITF	0.0447188201876613	0.134669752434919	Undet.	0.0212946762798387
1	A2058	901	5min	mTOR	0.467336934385847	0.248451720867839	Undet.	0.257912215444728
2	A2058	AK	5min	mTOR	0.446852440560374	0.09797203313229	Good	0.22734797281118
3	A2058	Nt	5min	mTOR	0.242175571049115	0.248975232281359	Undet.	0.125252428781544
4	A2058	PLX	5min	mTOR	0.194641598130848	0.147074904910751	Poor	0.106245413826882
5	A2058	SR	5min	mTOR	0.0338975806932892	1.40439709868301	Poor	0.0178408319438364
6	A2058	St	5min	mTOR	0.300114085622345	0.0912366004299239	Good	0.160832843313154
7	A2058	Tm 	5min	mTOR	0.468530581493553	0.127210224587546	Good	0.230803242115051
8	A2058	991	5min	mTOR	0.323560690363312	0.22530305266238	Undet.	0.156271765449559
9	A2058	901	15min	mTOR	0.320092433741274	0.0857902163588599	Good	0.189291799965271
10	A2058	AK	15min	mTOR	0.371814758340535	0.118913650861464	Undet.	0.207312382682205
11	A2058	Nt	15min	mTOR	0.260129758907927	0.0648528150751303	Undet.	0.152122666028027
12	A2058	PLX	15min	mTOR	0.246208314364907	0.222432979938567	Undet.	0.158946619990256
13	A2058	SR	15min	mTOR	0.424229182311113	0.101978542270797	Good	0.241244914592615
14	A2058	St	15min	mTOR	0.31881251636325	0.126362402106101	Good	0.18808998015531
15	A2058	Tm 	15min	mTOR	0.331785363145649	0.30188469235179	Undet.	0.206077865307857
16	A2058	991	15min	mTOR	0.321168284522564	0.154502442574876	Good	0.174785460964661
17	A2058	901	30min	mTOR	0.355846983353094	0.117422836712491	Good	0.21314584208032
18	A2058	AK	30min	mTOR	0.232231765665136	0.15382485267799	Poor	0.141088557512233
19	A2058	Nt	30min	mTOR	0.586126894436416	0.0942436973720134	Poor	0.315886227128222
20	A2058	PLX	30min	mTOR	0.523601511730699	0.162742486232348	Undet.	0.300144174107595
21	A2058	SR	30min	mTOR	0.399059084621809	0.234405343837548	Good	0.211198245367456
22	A2058	St	30min	mTOR	0.493681334584394	0.124011493415056	Undet.	0.28026189871382
23	A2058	Tm 	30min	mTOR	0.603962223043853	0.181656771457212	Undet.	0.322801829526378
24	A2058	991	30min	mTOR	0.448587284445503	0.197502232315517	Undet.	0.240207381229185
25	A2058	901	1hr	mTOR	0.64184012687052	0.104407485960695	Undet.	0.386883741332441
26	A2058	AK	1hr	mTOR	0.634639168089793	0.157900949240707	Good	0.346702632116795
27	A2058	Nt	1hr	mTOR	0.43404263270354	0.208047689214161	Undet.	0.258205016480393
28	A2058	PLX	1hr	mTOR	0.571335818688727	0.0500100368669052	Good	0.302534190462657
29	A2058	SR	1hr	mTOR	0.542363325059471	0.149690464338749	Undet.	0.297593045300121
30	A2058	St	1hr	mTOR	0.40683507144526	0.257732236279561	Undet.	0.213505679058126
31	A2058	Tm 	1hr	mTOR	0.542978478903379	0.0641504025195348	Good	0.32243377607089
32	A2058	991	1hr	mTOR	0.455451034738583	0.115369435201333	Undet.	0.234044724942746
33	A2058	901	12hr	mTOR	0.388816243217252	0.150252004321324	Undet.	0.241951613700841
34	A2058	AK	12hr	mTOR	0.322122510374995	0.067899134880152	Good	0.193699645444976
35	A2058	Nt	12hr	mTOR	0.462107511551507	0.131331074286691	Good	0.268901665144898
36	A2058	PLX	12hr	mTOR	0.398799013023177	0.154253490759177	Undet.	0.234725728677562
37	A2058	SR	12hr	mTOR	0.364309851661091	0.0468363073369737	Good	0.223365942158854
38	A2058	St	12hr	mTOR	0.381434141564042	0.0808773371441562	Good	0.219910142152806
39	A2058	Tm 	12hr	mTOR	0.342965145574026	0.188779752563052	Undet.	0.208552840117985
40	A2058	991	12hr	mTOR	0.391701313379968	0.151288496293893	Good	0.220056917629195
