sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
31	Mel133	Tm 	1hr	PTEN	0.234324955495238	0.0641059420718212	Undet.	1.16258896829338
32	Mel133	991	1hr	PTEN	0.229847732996367	0.0633206597377986	Good	2.05998533970817
33	Mel133	901	12hr	PTEN	0.150950245862658	0.0884898025290119	Undet.	0.0388004113940751
34	Mel133	AK	12hr	PTEN	0.10752807740422	0.0722768299743914	Undet.	0.0164161204062329
35	Mel133	Nt	12hr	PTEN	0.129075710325464	0.050070907465194	Undet.	0.298244212492574
36	Mel133	PLX	12hr	PTEN	0.126036752184576	0.124385933470411	Good	0.277194555382742
37	Mel133	SR	12hr	PTEN	0.0804572045966997	0.109870738135129	Undet.	0.258222452743655
38	Mel133	St	12hr	PTEN	0.10491816555752	0.114782474834085	Undet.	0.229095145653957
39	Mel133	Tm 	12hr	PTEN	0.1073384646451	0.115915572865137	Good	0.527955958075846
40	Mel133	991	12hr	PTEN	0.133666440421758	0.0627886453181735	Undet.	0.104218305957758
41	Mel133	901	24hr	PTEN	0.130808448266038	0.0856527513539746	Good	0.0909964048028737
42	Mel133	AK	24hr	PTEN	0.0889877069160896	0.0641037280298429	Good	0.0790405539802159
43	Mel133	Nt	24hr	PTEN	0.179519601671951	0.125036230851602	Undet.	0.0290457057758714
44	Mel133	PLX	24hr	PTEN	0.19229968610993	0.195669193370291	Good	0.207300452570792
45	Mel133	SR	24hr	PTEN	0.158560118805384	0.0930357836976263	Good	0.487305491482337
46	Mel133	St	24hr	PTEN	0.179149341866619	0.0541849709977767	Undet.	2.65926576565263
47	Mel133	Tm 	24hr	PTEN	0.249967952527907	0.394674419779499	Undet.	3.21209611901634
48	Mel133	991	24hr	PTEN	0.228912567015589	0.11997569877082	Good	3.49723639184191
49	Mel133	901	48hr	PTEN	0.30729770736271	0.122727017163586	Undet.	0.663419789951345
50	Mel133	AK	48hr	PTEN	0.275046309870123	0.0982458615069948	Good	0.896160994374495
51	Mel133	Nt	48hr	PTEN	0.475627782076553	0.0551243934351859	Good	3.60332178068349
52	Mel133	PLX	48hr	PTEN	0.438990794467072	0.0733137056667148	Good	0.0762414525914367
53	Mel133	SR	48hr	PTEN	0.679431895109928	0.0582552605766892	Good	0.497752339398215
54	Mel133	St	48hr	PTEN	0.514759933141291	0.0660196315443646	Good	1.39218796674721
55	Mel133	Tm 	48hr	PTEN	0.234509095165888	0.051299116853247	Undet.	1.20669273259005
56	Mel133	991	48hr	PTEN	0.428223761724233	0.0843963696282865	Good	1.33282209408914
57	Mel133	DMSO	5min	PTEN	0.177501698139328	0.156200754028926	Undet.	0.777753300355066
58	Mel133	DMSO	15min	PTEN	0.187815946154613	0.0644372709449865	Undet.	0.831101640361649
59	Mel133	DMSO	30min	PTEN	0.244786158223525	0.080129242838674	Undet.	0.624976375762941
60	Mel133	DMSO	1hr	PTEN	0.246872056003647	0.0576402437536944	Good	0.423618655009139
61	Mel133	DMSO	12hr	PTEN	0.176984403037644	0.162205136837694	Undet.	0.488481429884922
62	Mel133	DMSO	24hr	PTEN	0.208895822215657	0.115115806987702	Undet.	1.0550628646368
63	Mel133	DMSO	48hr	PTEN	0.572241127361238	0.0919470118402943	Good	0.289439409137818
64	A2058	DMSO-2	mix	PTEN	0.260294710655284	0.0625424889507765	Good	0.0648347401188687
65	Mel133	DMSO-2	mix	PTEN	0.156191666771628	0.0757640273576981	Good	0.125863757939793
1	Mel133	901	5min	RB	0.365128750704192	0.0608959640937025	Undet.	22.9109798782163
2	Mel133	AK	5min	RB	0.395449634685659	0.0808609039497491	Good	24.0514072310309
3	Mel133	Nt	5min	RB	0.368893746233888	0.0878905640977941	Undet.	6.00987718050604
4	Mel133	PLX	5min	RB	0.365794781271025	0.102465828716623	Good	5.83614751836774
5	Mel133	SR	5min	RB	0.421466860547103	0.0605476571910366	Good	0.823426740933201
6	Mel133	St	5min	RB	0.541970473389451	0.0921804897025697	Good	0.593875768726355
7	Mel133	Tm 	5min	RB	0.485926619299839	0.0900602552548198	Undet.	15.9663798192263
8	Mel133	991	5min	RB	0.522103207490735	0.0645831402025283	Undet.	5.90466137528244
9	Mel133	901	15min	RB	0.555333706295593	0.0564940701946316	Good	6.32381465765699
10	Mel133	AK	15min	RB	0.511858332416776	0.090222922603332	Good	13.7359439130944
11	Mel133	Nt	15min	RB	0.528436139503119	0.086802709164339	Good	18.5245303504559
12	Mel133	PLX	15min	RB	0.570697142182179	0.0901085442493758	Undet.	8.38151863444676
13	Mel133	SR	15min	RB	0.685659031038271	0.0569660245179588	Undet.	7.76558801129974
14	Mel133	St	15min	RB	0.716979599077765	0.0576386537169817	Good	4.74775206836714
15	Mel133	Tm 	15min	RB	0.490210961410158	0.0956281343762973	Undet.	3.4634975041267
16	Mel133	991	15min	RB	0.506078445019665	0.0937768795001825	Good	0.552083657297652
17	Mel133	901	30min	RB	0.597398783190689	0.0725552825690755	Undet.	0.274455084797121
18	Mel133	AK	30min	RB	0.475494081817723	0.088228540489403	Undet.	8.40861352474287
19	Mel133	Nt	30min	RB	0.587404418883927	0.0828333397989262	Good	7.24609530960008
20	Mel133	PLX	30min	RB	0.720383709469665	0.0658776143320664	Undet.	9.97311562179212
21	Mel133	SR	30min	RB	0.780804184459762	0.0658935752766541	Undet.	3.07455920558727
22	Mel133	St	30min	RB	0.79153348017893	0.145248894023821	Undet.	8.46566715047661
23	Mel133	Tm 	30min	RB	0.785783823626498	0.0549736673971054	Undet.	10.5195757083165
24	Mel133	991	30min	RB	0.528346266089982	0.0560811953114646	Undet.	12.7160502408694
25	Mel133	901	1hr	RB	0.732827453989153	0.0563499742918384	Undet.	5.39859210751694
26	Mel133	AK	1hr	RB	0.743685600238717	0.112342304146693	Undet.	9.23088018973518
27	Mel133	Nt	1hr	RB	0.839270489229858	0.130067714398023	Undet.	1.23906294533965
28	Mel133	PLX	1hr	RB	0.653269844637439	0.103588931451406	Undet.	1.63698421972792
29	Mel133	SR	1hr	RB	0.761425705085788	0.0482814731376767	Undet.	1.10048131838451
30	Mel133	St	1hr	RB	0.744053586010728	0.0522241642556613	Undet.	4.26853350899072
31	Mel133	Tm 	1hr	RB	0.741337905314256	0.0541554975221762	Good	10.656167258908
32	Mel133	991	1hr	RB	0.670355875807875	0.0949012228901424	Good	0.150360124867793
33	Mel133	901	12hr	RB	0.376839057464554	0.0582126572176534	Undet.	0.0997632154262292
34	Mel133	AK	12hr	RB	0.406211501072032	0.0743858435367113	Undet.	1.29953137184258
35	Mel133	Nt	12hr	RB	0.583379584705686	0.0655498725653396	Undet.	0.991430045103785
36	Mel133	PLX	12hr	RB	0.308892510130439	0.0814627819866703	Undet.	1.00207062669532
37	Mel133	SR	12hr	RB	0.470677834438521	0.0593302475337149	Good	0.964937999642075
38	Mel133	St	12hr	RB	0.445636479626568	0.0691043883225426	Undet.	1.60205130554103
39	Mel133	Tm 	12hr	RB	0.4897948308652	0.0768835883468253	Good	0.407852819179643
40	Mel133	991	12hr	RB	0.204589684523475	0.0531888598913025	Undet.	0.644336594509839
41	Mel133	901	24hr	RB	0.108389008602999	0.05044669748608	Good	0.329460467987701
42	Mel133	AK	24hr	RB	0.284251019429574	0.0578654283825156	Good	0.536854540724958
43	Mel133	Nt	24hr	RB	0.583265775678364	0.0737341212096373	Good	1.76810188356452
44	Mel133	PLX	24hr	RB	0.259662973160005	0.0892113823734932	Good	1.20803956133722
45	Mel133	SR	24hr	RB	0.564138132603388	0.0836980467543996	Good	6.93015374346549
46	Mel133	St	24hr	RB	0.566458060870284	0.0668659752040742	Undet.	4.28812300582786
47	Mel133	Tm 	24hr	RB	0.398766786220297	0.0914600532828095	Undet.	36.2684769042135
48	Mel133	991	24hr	RB	0.333128534794566	0.0682224995533819	Good	4.85373939453301
49	Mel133	901	48hr	RB	0.187549938770204	0.0482067920188495	Good	8.89985662042626
50	Mel133	AK	48hr	RB	0.830573635846753	0.0698648153176537	Good	0.358342516244162
51	Mel133	Nt	48hr	RB	1.66544254090693	0.13961028312593	Undet.	0.559725413428745
52	Mel133	PLX	48hr	RB	0.316367378311877	0.0835636943569083	Good	6.02332141087662
53	Mel133	SR	48hr	RB	1.39252925052368	0.101118229698858	Good	3.16389535335055
54	Mel133	St	48hr	RB	1.66395918940601	0.094063310811075	Good	5.9347844804837
55	Mel133	Tm 	48hr	RB	0.738628274239065	0.0611348483820985	Undet.	3.49663675446413
56	Mel133	991	48hr	RB	0.877055470599197	0.11493027785147	Undet.	4.05842909250195
57	Mel133	DMSO	5min	RB	0.72884934810885	0.0874317469086713	Good	2.09189935551236
58	Mel133	DMSO	15min	RB	0.648627289820564	0.0815752393522497	Good	2.53242170422038
59	Mel133	DMSO	30min	RB	0.839216892312708	0.0680738695477266	Good	3.16628420839753
60	Mel133	DMSO	1hr	RB	0.856855118039249	0.104032237910683	Good	4.02833374867295
61	Mel133	DMSO	12hr	RB	0.48560356474225	0.0473412435610506	Undet.	0.749583231732751
62	Mel133	DMSO	24hr	RB	0.702988105736542	0.0453610756182918	Good	1.62959379818021
63	Mel133	DMSO	48hr	RB	1.44799800848532	0.139761380999767	Undet.	3.94978932913707
64	A2058	DMSO-2	mix	RB	0.0876608062979039	0.0573723176689605	Good	0.98270726043097
65	Mel133	DMSO-2	mix	RB	0.530187365026721	0.0743796974067685	Good	1.68673229655361
1	Mel133	901	5min	RB-pS780	0.81037684125738	0.0543217341264749	Undet.	8.13887662355241
2	Mel133	AK	5min	RB-pS780	0.933203561087074	0.0674097670874751	Good	8.48495792346167
3	Mel133	Nt	5min	RB-pS780	1.01469771390229	0.0491702526314731	Undet.	1.57640855150076
4	Mel133	PLX	5min	RB-pS780	0.798141687897126	0.0423014480792106	Good	4.86225151295769
5	Mel133	SR	5min	RB-pS780	0.96238629654225	0.0620098608916019	Undet.	0.284481260207934
6	Mel133	St	5min	RB-pS780	1.07564198947204	0.112366549379588	Good	0.239983011994349
7	Mel133	Tm 	5min	RB-pS780	0.94257454670433	0.0563818088740802	Good	4.69637333299366
8	Mel133	991	5min	RB-pS780	1.23757732734318	0.0917326718054737	Undet.	4.59550667582375
9	Mel133	901	15min	RB-pS780	1.02456564994139	0.102377761393455	Good	2.35614053484247
10	Mel133	AK	15min	RB-pS780	0.856218143845286	0.0916552946164629	Good	3.05051006820284
11	Mel133	Nt	15min	RB-pS780	1.02062756952165	0.0924261936831638	Good	1.30648330924088
12	Mel133	PLX	15min	RB-pS780	1.09065483753307	0.0666962880950348	Good	2.70217212377797
13	Mel133	SR	15min	RB-pS780	0.886490266072854	0.0552870913012113	Undet.	1.14103127538909
14	Mel133	St	15min	RB-pS780	1.09956229377228	0.0596901905698356	Undet.	1.70263669295483
15	Mel133	Tm 	15min	RB-pS780	0.991934282105792	0.054624752733332	Good	1.58885908781332
16	Mel133	991	15min	RB-pS780	0.720866409431928	0.0688419780322536	Undet.	0.0904239572213282
17	Mel133	901	30min	RB-pS780	0.767182765892289	0.0407574507820018	Good	0.0807122876200043
18	Mel133	AK	30min	RB-pS780	0.843102180285387	0.0573517158780931	Good	2.6574458822294
19	Mel133	Nt	30min	RB-pS780	0.741095760348844	0.0915403132078733	Good	3.84463895371
20	Mel133	PLX	30min	RB-pS780	0.967816002888696	0.0612747241261077	Good	1.2894467714537
21	Mel133	SR	30min	RB-pS780	1.113703241485	0.0505654838989272	Undet.	1.23199003820422
22	Mel133	St	30min	RB-pS780	1.14754221906823	0.0919831687391736	Undet.	3.33530178374236
23	Mel133	Tm 	30min	RB-pS780	1.25341176223773	0.0476611296265405	Undet.	2.88749721368243
24	Mel133	991	30min	RB-pS780	1.05670183797297	0.0502101634267593	Good	1.46030003930758
25	Mel133	901	1hr	RB-pS780	0.774859750431407	0.0393559738721579	Good	4.23529794433633
26	Mel133	AK	1hr	RB-pS780	0.942304910127442	0.135664111253878	Undet.	1.47207552847073
27	Mel133	Nt	1hr	RB-pS780	1.01622648139286	0.151773968215365	Good	0.562786215679925
28	Mel133	PLX	1hr	RB-pS780	0.826395118700918	0.0479257239174421	Undet.	0.594283982443328
29	Mel133	SR	1hr	RB-pS780	1.22348864672951	0.0719111017329839	Good	1.37086526144786
30	Mel133	St	1hr	RB-pS780	1.19544597407051	0.0596118792791498	Undet.	2.54447499260411
31	Mel133	Tm 	1hr	RB-pS780	0.9905867867555	0.122497622044871	Good	0.0889021531551003
32	Mel133	991	1hr	RB-pS780	0.951815899937084	0.0961044760317447	Undet.	0.126376044661706
33	Mel133	901	12hr	RB-pS780	0.643610125044328	0.0957077559463848	Undet.	0.404790467880139
34	Mel133	AK	12hr	RB-pS780	0.624973746435144	0.149028580708955	Good	0.355214276544038
35	Mel133	Nt	12hr	RB-pS780	0.906970419834402	0.0840645771149258	Undet.	0.339564165768103
36	Mel133	PLX	12hr	RB-pS780	0.6498981949035	0.0787552936554783	Good	0.244490801832833
37	Mel133	SR	12hr	RB-pS780	0.62199098008251	0.0981598754472564	Good	0.171061712265422
38	Mel133	St	12hr	RB-pS780	0.731265291417039	0.0697466984114493	Good	0.0887730407163886
39	Mel133	Tm 	12hr	RB-pS780	0.691005963120169	0.0851178118084528	Good	0.131921356434702
40	Mel133	991	12hr	RB-pS780	0.452485603213189	0.0568838248985485	Good	0.145488938341595
41	Mel133	901	24hr	RB-pS780	0.352199416641996	0.0559838780284884	Good	0.250218145600747
42	Mel133	AK	24hr	RB-pS780	0.495149734984917	0.0995643353560549	Undet.	0.552246594773741
43	Mel133	Nt	24hr	RB-pS780	0.462382212251261	0.139318048561127	Good	1.55086401349755
44	Mel133	PLX	24hr	RB-pS780	0.438887569776916	0.061950414225423	Good	2.77216066225181
45	Mel133	SR	24hr	RB-pS780	0.92802619256318	0.044584045125149	Undet.	5.00273975685336
46	Mel133	St	24hr	RB-pS780	0.900745063087098	0.0563991272141635	Good	1.22737662996257
47	Mel133	Tm 	24hr	RB-pS780	0.551272678370028	0.0813255639550159	Undet.	1.31936133356259
48	Mel133	991	24hr	RB-pS780	0.665215471750876	0.0683950348765719	Good	0.0480412238238091
49	Mel133	901	48hr	RB-pS780	0.423685118050813	0.0601968945372898	Good	0.0646625821512208
50	Mel133	AK	48hr	RB-pS780	1.19609309356306	0.0421748197180896	Undet.	0.701282250683135
51	Mel133	Nt	48hr	RB-pS780	2.31243916848887	0.0902719527743577	Good	1.5526305006411
52	Mel133	PLX	48hr	RB-pS780	0.712759313715859	0.0515438979514165	Good	1.39586814095764
53	Mel133	SR	48hr	RB-pS780	1.98844561198707	0.124181299912382	Good	1.48956579033193
54	Mel133	St	48hr	RB-pS780	2.66377829697201	0.0858870836825164	Good	2.029622305169
55	Mel133	Tm 	48hr	RB-pS780	1.41297215449422	0.0694945329021991	Good	0.617470293323203
56	Mel133	991	48hr	RB-pS780	1.98030298356289	0.0911533051816724	Good	0.639767930980884
57	Mel133	DMSO	5min	RB-pS780	1.24604179661421	0.0772055556563767	Good	0.91204548762435
58	Mel133	DMSO	15min	RB-pS780	1.40170932883296	0.0868615229292942	Good	1.24585933778089
59	Mel133	DMSO	30min	RB-pS780	1.5933473873895	0.0664171712748978	Good	0.286429001288884
60	Mel133	DMSO	1hr	RB-pS780	1.38032875896466	0.0662530261359362	Undet.	0.291529707219155
61	Mel133	DMSO	12hr	RB-pS780	0.99837379291862	0.0854049423308807	Good	0.796953950256151
62	Mel133	DMSO	24hr	RB-pS780	1.36175641024408	0.0497211029280368	Good	0.609533560480397
63	Mel133	DMSO	48hr	RB-pS780	2.33193244425039	0.0659226073951379	Good	2.56743273788599
64	A2058	DMSO-2	mix	RB-pS780	0.658771274037448	0.0984473030645015	Good	0.947013810792611
65	Mel133	DMSO-2	mix	RB-pS780	0.939836767437484	0.0523915596145595	Good	0.981331231085229
1	Mel133	901	5min	RPS6-pS235/6	1.13732100867983	0.162681209818432	Undet.	10.5176658586019
2	Mel133	AK	5min	RPS6-pS235/6	0.717888561307744	0.146692078318719	Undet.	12.7503495237335
3	Mel133	Nt	5min	RPS6-pS235/6	0.558025115704244	0.142723925765545	Undet.	2.39902799536975
4	Mel133	PLX	5min	RPS6-pS235/6	1.27537630686007	0.0397724568021286	Good	3.4696013026433
5	Mel133	SR	5min	RPS6-pS235/6	0.515977052462081	0.0744010250097366	Undet.	0.319496771271156
6	Mel133	St	5min	RPS6-pS235/6	0.404261221388265	0.184694598016713	Undet.	0.511346182057661
7	Mel133	Tm 	5min	RPS6-pS235/6	1.36150219949573	0.028965850269184	Good	5.44651677392928
8	Mel133	991	5min	RPS6-pS235/6	0.71049819480299	0.136377415926845	Undet.	17.8697028149374
9	Mel133	901	15min	RPS6-pS235/6	1.32570293635045	0.0627291979836309	Undet.	5.81982406825733
10	Mel133	AK	15min	RPS6-pS235/6	0.814675744140298	0.200843932750254	Undet.	7.1901431424071
11	Mel133	Nt	15min	RPS6-pS235/6	0.758450396512016	0.0948182156231995	Undet.	3.49508709564928
12	Mel133	PLX	15min	RPS6-pS235/6	1.51227367604336	0.0497958749760973	Undet.	3.35650209264261
13	Mel133	SR	15min	RPS6-pS235/6	0.81052193425452	0.125387945743839	Undet.	2.31077168507269
14	Mel133	St	15min	RPS6-pS235/6	0.808026894326292	0.0930215972714469	Undet.	2.41841569728361
15	Mel133	Tm 	15min	RPS6-pS235/6	1.56998965304799	0.059290882551237	Undet.	0.26677263907797
16	Mel133	991	15min	RPS6-pS235/6	1.05999143395531	0.0439202185268804	Undet.	0.140991478203601
17	Mel133	901	30min	RPS6-pS235/6	1.60436470928631	0.0713368703281032	Undet.	3.70126141747551
18	Mel133	AK	30min	RPS6-pS235/6	0.66796260117256	0.0740585244344419	Undet.	2.00357239857634
19	Mel133	Nt	30min	RPS6-pS235/6	0.716343058994197	0.0437623227256585	Undet.	1.70002544621906
20	Mel133	PLX	30min	RPS6-pS235/6	2.51082977392902	0.107880326946839	Undet.	1.32680036507378
21	Mel133	SR	30min	RPS6-pS235/6	0.839709738063895	0.327983594471064	Poor	5.51328501577925
22	Mel133	St	30min	RPS6-pS235/6	0.721422378381126	0.138520005874977	Poor	7.85846976007218
23	Mel133	Tm 	30min	RPS6-pS235/6	0.960868686188829	0.0814000142086361	Undet.	21.5342806694735
24	Mel133	991	30min	RPS6-pS235/6	0.70065333145643	0.176010675924874	Undet.	1.98666365631467
25	Mel133	901	1hr	RPS6-pS235/6	1.69794409950381	0.127432347081658	Undet.	5.14191112801559
26	Mel133	AK	1hr	RPS6-pS235/6	0.727899159393492	0.229863854597589	Undet.	0.709930934373537
27	Mel133	Nt	1hr	RPS6-pS235/6	0.770155248806811	0.144573300469316	Poor	1.06160610216443
28	Mel133	PLX	1hr	RPS6-pS235/6	1.60905772203676	0.124080840253365	Undet.	2.00004450622883
29	Mel133	SR	1hr	RPS6-pS235/6	0.900758868467405	0.112100387058844	Undet.	4.7465835695705
30	Mel133	St	1hr	RPS6-pS235/6	0.590797699194409	0.121946792978551	Good	0.12330375607578
31	Mel133	Tm 	1hr	RPS6-pS235/6	0.988118739709164	0.0983121671214017	Good	0.291585905646836
32	Mel133	991	1hr	RPS6-pS235/6	0.72738557857045	0.124087167842596	Poor	0.678679639772993
33	Mel133	901	12hr	RPS6-pS235/6	0.598123505252808	0.139779881056238	Undet.	0.462223156743305
34	Mel133	AK	12hr	RPS6-pS235/6	0.377821367227815	0.106367621830208	Poor	0.517231669285186
35	Mel133	Nt	12hr	RPS6-pS235/6	0.589762520957701	0.125129302657445	Undet.	0.611485639737721
36	Mel133	PLX	12hr	RPS6-pS235/6	1.05865472265463	0.127741956635428	Good	0.228184859868952
37	Mel133	SR	12hr	RPS6-pS235/6	0.457560718031592	0.0885951278928053	Undet.	0.222108556020205
38	Mel133	St	12hr	RPS6-pS235/6	0.617277308855446	0.0830535662810764	Undet.	0.104919650428572
39	Mel133	Tm 	12hr	RPS6-pS235/6	0.341008888218598	0.0853502949792264	Good	0.094300879841184
40	Mel133	991	12hr	RPS6-pS235/6	0.641281750162988	0.100589852674711	Undet.	1.03583328246462
41	Mel133	901	24hr	RPS6-pS235/6	0.72027011603951	0.0607853482485785	Undet.	0.512426267711797
42	Mel133	AK	24hr	RPS6-pS235/6	0.364170028237487	0.0634144385257057	Good	3.26819107455495
43	Mel133	Nt	24hr	RPS6-pS235/6	0.574427762957069	0.10192404838049	Undet.	3.09859911007314
44	Mel133	PLX	24hr	RPS6-pS235/6	0.606378148392156	0.140986114392709	Poor	4.81531196712148
45	Mel133	SR	24hr	RPS6-pS235/6	0.642722803337106	0.124381080903759	Good	1.47372373886043
46	Mel133	St	24hr	RPS6-pS235/6	0.65888519582799	0.0972925781288663	Undet.	1.38436065062018
47	Mel133	Tm 	24hr	RPS6-pS235/6	0.279968706615144	0.0878072092388389	Undet.	0.226844451134873
48	Mel133	991	24hr	RPS6-pS235/6	0.78196799219424	0.287562907021531	Undet.	0.185093510243022
49	Mel133	901	48hr	RPS6-pS235/6	1.0032725010741	0.151196706692667	Undet.	2.11730802858272
50	Mel133	AK	48hr	RPS6-pS235/6	0.989823715008252	0.0656462868092117	Undet.	4.85633111438548
51	Mel133	Nt	48hr	RPS6-pS235/6	2.41228767044141	0.0463129124824831	Good	2.63908023628269
52	Mel133	PLX	48hr	RPS6-pS235/6	0.764358923856091	0.116442005130756	Undet.	2.76356943582495
53	Mel133	SR	48hr	RPS6-pS235/6	1.71759785183383	0.0257756003517951	Good	1.16443191976998
54	Mel133	St	48hr	RPS6-pS235/6	2.10475300868566	0.038878134641318	Good	0.716307053000684
55	Mel133	Tm 	48hr	RPS6-pS235/6	0.479502983698065	0.035416542759735	Undet.	1.13685213984784
56	Mel133	991	48hr	RPS6-pS235/6	2.40844990671229	0.0345135958857558	Good	1.43771306765067
57	Mel133	DMSO	5min	RPS6-pS235/6	1.02671411802754	0.174071550307282	Good	0.446110868764983
58	Mel133	DMSO	15min	RPS6-pS235/6	0.968529457134593	0.0938347411204947	Undet.	0.45474656053756
59	Mel133	DMSO	30min	RPS6-pS235/6	0.700506381786564	0.107431030793414	Undet.	1.52884242969731
60	Mel133	DMSO	1hr	RPS6-pS235/6	0.924658874408211	0.0987534782917268	Poor	0.549976478048348
61	Mel133	DMSO	12hr	RPS6-pS235/6	0.534547828740617	0.121656357970835	Undet.	2.4486275213209
62	Mel133	DMSO	24hr	RPS6-pS235/6	0.795330042422875	0.0954255259167128	Good	2.70937741078658
63	Mel133	DMSO	48hr	RPS6-pS235/6	2.18975815541313	0.0282367692746772	Good	2.17658142913635
64	A2058	DMSO-2	mix	RPS6-pS235/6	0.984025134212003	0.155820464176715	Good	0.576794663618612
65	Mel133	DMSO-2	mix	RPS6-pS235/6	1.04793664792268	0.0392653669178876	Good	1.59981493573844
1	Mel133	901	5min	SMAD3-pS423/5	4.49091951967818	0.0923285623668685	Good	7.22934081454951
2	Mel133	AK	5min	SMAD3-pS423/5	4.65200279979083	0.108817858023536	Good	4.71291308306246
3	Mel133	Nt	5min	SMAD3-pS423/5	4.1823576376418	0.140672479548427	Good	1.86465327964648
4	Mel133	PLX	5min	SMAD3-pS423/5	5.94571965794549	0.0744358505940517	Good	1.78770184635931
5	Mel133	SR	5min	SMAD3-pS423/5	5.83055194027794	0.131261658242483	Good	0.234081658084356
6	Mel133	St	5min	SMAD3-pS423/5	6.41028141666852	0.132334310838689	Good	0.17895019007577
7	Mel133	Tm 	5min	SMAD3-pS423/5	7.32572485183409	0.0586060322388717	Good	3.58256326847521
8	Mel133	991	5min	SMAD3-pS423/5	8.03302069138783	0.0747868174047018	Good	3.43597182829129
9	Mel133	901	15min	SMAD3-pS423/5	8.3680785931136	0.0746692900451387	Good	3.65881513244885
10	Mel133	AK	15min	SMAD3-pS423/5	6.71167653341015	0.0500639745675126	Good	4.51739795046794
11	Mel133	Nt	15min	SMAD3-pS423/5	6.8684940734517	0.0641395485599475	Undet.	2.76053140059747
12	Mel133	PLX	15min	SMAD3-pS423/5	7.01188696430398	0.0731437287598232	Good	2.97543539038999
13	Mel133	SR	15min	SMAD3-pS423/5	8.21259002392471	0.0762358690264509	Undet.	1.55265315425289
14	Mel133	St	15min	SMAD3-pS423/5	8.48862172612456	0.0755480155358895	Good	1.38835112611515
15	Mel133	Tm 	15min	SMAD3-pS423/5	6.62046479251429	0.0490537309273745	Good	0.0738140696974223
16	Mel133	991	15min	SMAD3-pS423/5	7.68987043479301	0.057941658202826	Good	0.0783512748460393
17	Mel133	901	30min	SMAD3-pS423/5	6.5287305420686	0.0462584134355788	Good	2.0070520346262
18	Mel133	AK	30min	SMAD3-pS423/5	7.25183019475573	0.0572972648665288	Good	12.0929007793597
19	Mel133	Nt	30min	SMAD3-pS423/5	7.54501313536158	0.053882586316428	Good	0.864520870985328
20	Mel133	PLX	30min	SMAD3-pS423/5	9.58287841124563	0.048394535637345	Good	1.38511838996133
21	Mel133	SR	30min	SMAD3-pS423/5	9.57624687189088	0.107722937467884	Good	3.9362503310009
22	Mel133	St	30min	SMAD3-pS423/5	7.26770649628193	0.106121053614713	Good	13.9352690743541
23	Mel133	Tm 	30min	SMAD3-pS423/5	7.02166311792991	0.126501903161227	Good	0.845262273148988
24	Mel133	991	30min	SMAD3-pS423/5	6.26431746642988	0.0569306215507588	Good	6.24096210319095
25	Mel133	901	1hr	SMAD3-pS423/5	6.23626038300214	0.0599437232291003	Good	0.548557449550796
26	Mel133	AK	1hr	SMAD3-pS423/5	7.80835664173262	0.0992984577632992	Undet.	0.921615061091861
27	Mel133	Nt	1hr	SMAD3-pS423/5	8.09089427905386	0.0675444925412346	Good	1.20387987644956
28	Mel133	PLX	1hr	SMAD3-pS423/5	7.40865833932476	0.0740439636412545	Good	2.27401851290495
29	Mel133	SR	1hr	SMAD3-pS423/5	7.95146444480384	0.0619994704230097	Good	0.0429763160443418
30	Mel133	St	1hr	SMAD3-pS423/5	8.65354144024847	0.0927556001624043	Good	0.112472199815769
31	Mel133	Tm 	1hr	SMAD3-pS423/5	6.20810568268451	0.0644278516257141	Good	0.435493046157135
32	Mel133	991	1hr	SMAD3-pS423/5	6.78984197175019	0.076464593641449	Good	0.467938993530795
33	Mel133	901	12hr	SMAD3-pS423/5	4.70269271594646	0.156563202862678	Undet.	0.285070999860114
34	Mel133	AK	12hr	SMAD3-pS423/5	3.98121652842281	0.0438210309410321	Good	0.292294702154032
35	Mel133	Nt	12hr	SMAD3-pS423/5	4.75052267895048	0.0833776650010518	Good	0.131349015059049
36	Mel133	PLX	12hr	SMAD3-pS423/5	4.64470229765462	0.172298986757126	Undet.	0.0869035569673054
37	Mel133	SR	12hr	SMAD3-pS423/5	4.89248432814661	0.0531831322980661	Good	0.0965935096422851
38	Mel133	St	12hr	SMAD3-pS423/5	5.00202983371416	0.06414303995444	Good	0.0644452112881639
39	Mel133	Tm 	12hr	SMAD3-pS423/5	5.34701855104278	0.0932285185784976	Good	0.488079054791014
40	Mel133	991	12hr	SMAD3-pS423/5	6.60321274496433	0.0946903149132388	Good	0.358790368369641
41	Mel133	901	24hr	SMAD3-pS423/5	4.7008828366897	0.0839068224130727	Undet.	2.47861937036628
42	Mel133	AK	24hr	SMAD3-pS423/5	4.35609030869947	0.115662185750692	Good	2.79679233742901
43	Mel133	Nt	24hr	SMAD3-pS423/5	7.3556795429623	0.0797650618881163	Good	1.08591351207281
44	Mel133	PLX	24hr	SMAD3-pS423/5	5.78794178425911	0.0628155669747922	Good	0.696864314622828
45	Mel133	SR	24hr	SMAD3-pS423/5	6.73960192204191	0.085381612476637	Good	0.0339013937542993
46	Mel133	St	24hr	SMAD3-pS423/5	7.3517084052658	0.0688122291465266	Good	0.079640915263348
47	Mel133	Tm 	24hr	SMAD3-pS423/5	4.13155932692387	0.0639933889046842	Good	1.47225032016066
48	Mel133	991	24hr	SMAD3-pS423/5	4.76082206735166	0.0845015093223062	Good	1.73121794076389
